   5.13763,   0.00000, 955.96930, 357.63797,1026.94910, 459.44363
  12.88910,   0.00000, 973.92035, 374.59460, 986.73810, 464.74695
   1.17035,   0.00000, 944.10248, 408.85291, 987.63605, 459.40860
  -6.15387,   0.00000, 980.53601, 397.98746,1020.47418, 401.00241
  -0.11139,   0.00000,1107.00610, 362.49408,1037.84009, 292.65976
  -6.64215,   0.00000,1155.26074, 346.41031,1073.51611, 224.81279
   0.43793,   0.00000,1101.55371, 363.79922,1034.88696, 299.76001
 -13.17291,   0.00000,1131.11499, 310.80606,1128.71265, 229.36629
  10.26459,   0.00000,1215.25647, 444.10739, 925.09888, 215.53735
  10.75287,   0.00000,1215.22729, 359.70197,1008.03943, 217.03136
  -5.11627,   0.00000,1040.48108, 289.72888,1125.61987, 344.17014
  28.57513,   0.00000,1017.01459, 141.63797,1172.63660, 468.71082
  19.84711,   0.00000,1133.51660, 277.04214,1063.41650, 326.02478
  12.64496,   0.00000,1137.94409, 387.78033, 974.28479, 299.99081
  20.76263,   0.00000,1043.56116, 209.26791,1128.44421, 418.72681
  20.45746,   0.00000,1100.52649, 327.49139,1011.13623, 360.84586
  33.76312,   0.00000, 955.60394, 211.86488,1086.84570, 545.68542
  21.67816,   0.00000,1076.02844, 374.61310, 960.35242, 389.00607
  42.30804,   0.00000, 971.78058, 297.57062, 975.50525, 555.14355
  38.09662,   0.00000,1055.41260, 443.85083, 841.85931, 458.87726
  37.42523,   0.00000, 870.81439, 395.60748, 892.11682, 641.46130
  33.15277,   0.00000,1000.68475, 470.46695, 830.07471, 498.77359
  44.26117,   0.00000, 887.59265, 452.71741, 814.49908, 645.19086
  37.85248,   0.00000, 929.95654, 495.53131, 790.91125, 583.60089
  54.08783,   0.00000, 757.94214, 492.99158, 744.74493, 804.32135
  36.75385,   0.00000, 917.21222, 599.61694, 690.12152, 593.04932
  51.40228,   0.00000, 789.11359, 512.33588, 733.45728, 765.09326
  55.43060,   0.00000, 808.51465, 439.03827, 794.66992, 757.77716
  30.71136,   0.00000, 984.79596, 774.55310, 533.31281, 507.33817
  40.04974,   0.00000, 880.74310, 832.22748, 447.62329, 639.40613
  34.67865,   0.00000, 852.88672, 597.60913, 698.35492, 651.14923
  49.75433,   0.00000, 746.51575, 653.62427, 597.11273, 802.74725
  24.60785,   0.00000, 722.43518, 644.21777, 681.95868, 751.38837
  13.49945,   0.00000, 719.25800, 719.45929, 640.04236, 721.24036
  37.36420,   0.00000, 676.50739, 641.01685, 646.89056, 835.58521
  11.60736,   0.00000, 492.16544, 740.07776, 625.10016, 942.65668
  12.64496,   0.00000, 743.01160, 825.47998, 536.58514, 694.92328
  35.04486,   0.00000, 664.49127, 839.76477, 455.10065, 840.64331
   8.18939,   0.00000, 439.15924, 873.86401, 501.56781, 985.40894
  -6.82526,   0.00000, 524.47198, 819.82605, 600.64972, 855.05225
   9.04388,   0.00000, 476.50101, 817.63861, 555.22974, 950.63068
  15.69672,   0.00000, 440.26477, 814.39203, 538.51782,1006.82538
  15.69672,   0.00000, 578.21063, 842.57410, 510.33575, 868.87952
   0.25482,   0.00000, 607.08356, 780.32007, 618.91547, 793.68091
  -2.61383,   0.00000, 556.65076, 836.79156, 571.04993, 835.50775
  -6.33698,   0.00000, 584.74036, 712.95337, 706.05756, 796.24872
  21.55609,   0.00000, 788.73077, 625.98438, 709.34735, 675.93750
 -47.90192,   0.00000, 654.73840, 590.04822, 953.65753, 601.55585
 -17.01813,   0.00000, 921.50513, 514.09595, 936.95844, 427.44049
   3.48969,   0.00000,1021.43640, 439.85025, 949.68066, 389.03265
 -44.60602,   0.00000, 833.29327, 532.07373,1001.74432, 432.88864
 -25.13580,   0.00000, 938.22253, 223.47528,1251.93213, 386.37003
  -6.39801,   0.00000, 717.34894, 358.50604,1060.68799, 663.45703
 -28.00446,   0.00000, 979.53925, 361.84717,1122.16614, 336.44739
 -51.80817,   0.00000, 779.78729, 349.43082,1205.99365, 464.78821
 -27.27203,   0.00000, 907.12122, 619.32849, 862.48761, 411.06271
 -23.36578,   0.00000, 677.17548, 487.20813, 982.88922, 652.72717
 -53.02887,   0.00000, 845.65692, 581.95654, 977.13007, 395.25647
 -24.09821,   0.00000, 717.58655, 590.08185, 882.21277, 610.11884
 -26.47858,   0.00000, 868.36450, 379.09589,1100.33984, 452.19974
 -57.17926,   0.00000, 730.93933, 711.90375, 859.63403, 497.52286
 -62.55035,   0.00000, 826.63971, 605.91180, 981.73926, 385.70926
 -60.35309,   0.00000, 810.72369, 694.33069, 886.72858, 408.21704
 -79.27399,   0.00000, 749.00482, 546.25574,1091.56628, 413.17322
 -85.19440,   0.00000, 629.54785, 573.76776,1081.81543, 514.86896
 -75.00153,   0.00000, 756.38214, 543.94324,1081.06140, 418.61325
 -80.61676,   0.00000, 619.05768, 623.37177,1018.47852, 539.09204
 -66.51764,   0.00000, 720.76025, 837.05798, 762.49493, 479.68686
 -90.56549,   0.00000, 397.54422, 824.11627, 847.58020, 730.75934
 -93.19000,   0.00000, 573.97589, 882.21185, 797.35815, 546.45410
 -72.07184,   0.00000, 569.89148, 762.70007, 853.51544, 613.89301
-102.65045,   0.00000, 541.35114, 868.16272, 839.78864, 550.69751
 -93.00690,   0.00000, 518.24030, 813.41919, 865.60150, 602.73901
 -78.05328,   0.00000, 473.37146, 567.98041,1066.17944, 692.46869
 -96.05865,   0.00000, 423.02008, 670.61755,1017.55841, 688.80396
-102.10114,   0.00000, 360.95755, 658.23633,1048.06702, 732.73901
 -81.04401,   0.00000, 555.38440, 507.98584,1135.14624, 601.48358
